index,name,href,location,auth
6976,Syed Fahimuddin,https://www.rekhta.org/poets/syed-fahimuddin,,syed-fahimuddin
6977,Syed Faizi,https://www.rekhta.org/poets/syed-faizi,,syed-faizi
6978,Syed Fakhir Rizwi,https://www.rekhta.org/poets/syed-fakhir-rizwi,Germany,syed-fakhir-rizwi
6979,Syed Fakhruddiin Balley,https://www.rekhta.org/poets/syed-fakhruddiin-balley,Meerut,syed-fakhruddiin-balley
6980,Syed Fazal Sattar,https://www.rekhta.org/poets/syed-fazal-sattar,,syed-fazal-sattar
6981,Syed Fazlul Mateen,https://www.rekhta.org/poets/syed-fazlul-mateen,,syed-fazlul-mateen
6982,Syed Ghafir Rizvi Falak Chhaulsi,https://www.rekhta.org/poets/syed-ghafir-rizvi-falak-chhaulsi,Delhi,syed-ghafir-rizvi-falak-chhaulsi
6983,Syed Ghayasuddin Saleem,https://www.rekhta.org/poets/syed-ghayasuddin-saleem,,syed-ghayasuddin-saleem
6984,Syed Ghazanfar Ali Ghazanfar,https://www.rekhta.org/poets/syed-ghazanfar-ali-ghazanfar,,syed-ghazanfar-ali-ghazanfar
6985,Syed Gulam Mohammad Mast Kalkattvi,https://www.rekhta.org/poets/syed-gulam-mohammad-mast-kalkattvi,Kolkata,syed-gulam-mohammad-mast-kalkattvi
6986,Syed Habeeb,https://www.rekhta.org/poets/syed-habeeb,,syed-habeeb
6987,Syed Hamid,https://www.rekhta.org/poets/syed-hamid,Delhi,syed-hamid
6988,Syed Hashim Raza,https://www.rekhta.org/poets/syed-hashim-raza,Pakistan,syed-hashim-raza
6989,Syed Hashmat Sohail,https://www.rekhta.org/poets/syed-hashmat-sohail,Chicago,syed-hashmat-sohail
6990,Syed Husain Ali Jafri,https://www.rekhta.org/poets/syed-husain-ali-jafri,,syed-husain-ali-jafri
6991,Syed Ilyas Fani,https://www.rekhta.org/poets/syed-ilyas-fani,,syed-ilyas-fani
6992,Syed Imtiyaz Ali Taj,https://www.rekhta.org/poets/syed-imtiyaz-ali-taj,Lahore,syed-imtiyaz-ali-taj
6993,Syed Inam Ashraf,https://www.rekhta.org/poets/syed-inam-ashraf,Madhya Pradesh,syed-inam-ashraf
6994,Syed Iqbal Gilani,https://www.rekhta.org/poets/syed-iqbal-gilani,,syed-iqbal-gilani
6995,Syed Iqbal Haider,https://www.rekhta.org/poets/syed-iqbal-haider,Germany,syed-iqbal-haider
6996,Syed Iqbal Rizvi Sharib,https://www.rekhta.org/poets/syed-iqbal-rizvi-sharib,Qatar,syed-iqbal-rizvi-sharib
6997,Syed Irshad Haider,https://www.rekhta.org/poets/syed-irshad-haider,,syed-irshad-haider
6998,Syed Jafar Amir,https://www.rekhta.org/poets/syed-jafar-amir,Hyderabad,syed-jafar-amir
6999,Syed Jameel Madni,https://www.rekhta.org/poets/syed-jameel-madni,London,syed-jameel-madni
7000,Syed Javed Akhtar,https://www.rekhta.org/poets/syed-javed-akhtar,,syed-javed-akhtar
7001,Syed Jawed,https://www.rekhta.org/poets/syed-jawed,Gujar Khan,syed-jawed
7002,Syed Jawwad Husain Shamim Amrohvi,https://www.rekhta.org/poets/syed-jawwad-husain-shamim-amrohvi,,syed-jawwad-husain-shamim-amrohvi
7003,Syed John Abbas Kazmi,https://www.rekhta.org/poets/syed-john-abbas-kazmi,Faisalabad,syed-john-abbas-kazmi
7004,Syed Kashif Raza,https://www.rekhta.org/poets/syed-kashif-raza,Karachi,syed-kashif-raza
7005,Syed Kazim Javed,https://www.rekhta.org/poets/syed-kazim-javed,,syed-kazim-javed
7006,Syed Khadime Rasul Aini,https://www.rekhta.org/poets/syed-khadime-rasul-aini,Jalgaon,syed-khadime-rasul-aini
7007,Syed Khalid Qadri,https://www.rekhta.org/poets/syed-khalid-qadri,,syed-khalid-qadri
7008,Syed Khursheed Alam Kakwi,https://www.rekhta.org/poets/syed-khursheed-alam-kakwi,Patna,syed-khursheed-alam-kakwi
7009,Syed Konain Haider Kazmi,https://www.rekhta.org/poets/syed-konain-haider-kazmi,Lahore,syed-konain-haider-kazmi
7010,Syed Mahmood,https://www.rekhta.org/poets/syed-mahmood-1,,syed-mahmood-1
7011,Syed Mahmood Alam Rahbar,https://www.rekhta.org/poets/syed-mahmood-alam-rahbar,,syed-mahmood-alam-rahbar
7012,Syed Mahmood Azad,https://www.rekhta.org/poets/syed-mahmood-azad,,syed-mahmood-azad
7013,Syed Mahtab Haidar Safipuri,https://www.rekhta.org/poets/syed-mahtab-haidar-safipuri,Safipur,syed-mahtab-haidar-safipuri
7014,Syed Majid Shah,https://www.rekhta.org/poets/syed-majid-shah,Islamabad,syed-majid-shah
7015,Syed Manzar Hasan Desnavi,https://www.rekhta.org/poets/syed-manzar-hasan-desnavi,Cuttack,syed-manzar-hasan-desnavi
7016,Syed Manzoor Haidar,https://www.rekhta.org/poets/syed-manzoor-haidar,Pakistan,syed-manzoor-haidar
7017,Syed Maqsood Husain Naqvi,https://www.rekhta.org/poets/syed-maqsood-husain-naqvi,,syed-maqsood-husain-naqvi
7018,Syed Masood Hasan Masood,https://www.rekhta.org/poets/syed-masood-hasan-masood,Lakhimpur Kheri,syed-masood-hasan-masood
7019,Syed Masood Naqvi,https://www.rekhta.org/poets/syed-masood-naqvi,Dubai,syed-masood-naqvi
7020,Syed Masood Zahidi,https://www.rekhta.org/poets/syed-masood-zahidi,,syed-masood-zahidi
7021,Syed Masroor Jauhar,https://www.rekhta.org/poets/syed-masroor-jauhar,Amroha,syed-masroor-jauhar
7022,Syed Mateenur Rahman Mateen,https://www.rekhta.org/poets/syed-mateenur-rahman-mateen,,syed-mateenur-rahman-mateen
7023,Syed Mazhar Gilani,https://www.rekhta.org/poets/syed-mazhar-gilani,,syed-mazhar-gilani
7024,Syed Mazhar Jameel,https://www.rekhta.org/poets/syed-mazhar-jameel,,syed-mazhar-jameel
7025,Syed Meeran jee Khuda wande Khuda Numa,https://www.rekhta.org/poets/syed-meeran-jee-khuda-wande-khuda-numa,Golkonda,syed-meeran-jee-khuda-wande-khuda-numa
7026,Syed Mehdi Husain	Rizvi,https://www.rekhta.org/poets/syed-mehdi-husain-rizvi,,syed-mehdi-husain-rizvi
7027,Syed Mehdi Hussain Mehdi,https://www.rekhta.org/poets/syed-mehdi-hussain-mehdi,,syed-mehdi-hussain-mehdi
7028,Syed Mehmood Hasan Qaisar Amrohvi,https://www.rekhta.org/poets/syed-mehmood-hasan-qaisar-amrohvi,Delhi,syed-mehmood-hasan-qaisar-amrohvi
7029,Syed Meraj Jami,https://www.rekhta.org/poets/syed-meraj-jami,,syed-meraj-jami
7030,Syed Mohammad Ahmad Naqvi,https://www.rekhta.org/poets/syed-mohammad-ahmad-naqvi,USA,syed-mohammad-ahmad-naqvi
7031,Syed Mohammad Asar,https://www.rekhta.org/poets/syed-mohammad-asar,,syed-mohammad-asar
7032,Syed Mohammad Ashraf,https://www.rekhta.org/poets/syed-mohammad-ashraf,Aligarh,syed-mohammad-ashraf
7033,Syed Mohammad Baqar,https://www.rekhta.org/poets/syed-mohammad-baqar,Lahore,syed-mohammad-baqar
7034,Syed Mohammad Hadi,https://www.rekhta.org/poets/syed-mohammad-hadi,,syed-mohammad-hadi
7035,Syed Mohammad Jafri,https://www.rekhta.org/poets/syed-mohammad-jafri,,syed-mohammad-jafri
7036,Syed Mohammad Sadiq Firaqi,https://www.rekhta.org/poets/syed-mohammad-sadiq-firaqi,,syed-mohammad-sadiq-firaqi
7037,Syed Mohammad Tajeel Mehdi,https://www.rekhta.org/poets/syed-mohammad-tajeel-mehdi,Jhang,syed-mohammad-tajeel-mehdi
7038,Syed Mohammad Yahya,https://www.rekhta.org/poets/syed-mohammad-yahya,,syed-mohammad-yahya
7039,"Syed Mohammad Zafar, Ashk Sanbhali",https://www.rekhta.org/poets/syed-mohammad-zafar-ashk-sanbhali,,syed-mohammad-zafar-ashk-sanbhali
7040,Syed Moinuddin Makhfi,https://www.rekhta.org/poets/syed-moinuddin-makhfi,,syed-moinuddin-makhfi
7041,Syed Mubarak Shah,https://www.rekhta.org/poets/syed-mubarak-shah,,syed-mubarak-shah
7042,Syed Mubeen Alvi Khairabadi,https://www.rekhta.org/poets/syed-mubeen-alvi-khairabadi,Khairabad,syed-mubeen-alvi-khairabadi
7043,Syed Mujeebul Hasan,https://www.rekhta.org/poets/syed-mujeebul-hasan,Mumbai,syed-mujeebul-hasan
7044,Syed Muneer,https://www.rekhta.org/poets/syed-muneer,Islamabad,syed-muneer
7045,Syed Muzaffar Aalam Ziya Azeemabadi,https://www.rekhta.org/poets/syed-muzaffar-aalam-ziya-azeemabadi,Patna,syed-muzaffar-aalam-ziya-azeemabadi
7046,Syed Muzaffar Ahmad Ziya,https://www.rekhta.org/poets/syed-muzaffar-ahmad-ziya,Karachi,syed-muzaffar-ahmad-ziya
7047,Syed Muzaffar Husain Razmi,https://www.rekhta.org/poets/syed-muzaffar-husain-razmi,,syed-muzaffar-husain-razmi
7048,Syed Muzammil Ahmad Siyah,https://www.rekhta.org/poets/syed-muzammil-ahmad-siyah,,syed-muzammil-ahmad-siyah
7049,Syed Nadeem Kamal,https://www.rekhta.org/poets/syed-nadeem-kamal,Darbhanga,syed-nadeem-kamal
7050,Syed Naseer Shah,https://www.rekhta.org/poets/syed-naseer-shah,,syed-naseer-shah
7051,Syed Nawab Afsar Lakhnavi,https://www.rekhta.org/poets/syed-nawab-afsar-lakhnavi,Lucknow,syed-nawab-afsar-lakhnavi
7052,Syed Nawab Haider Naqvi Rahi,https://www.rekhta.org/poets/syed-nawab-haider-naqvi-rahi,Virginia,syed-nawab-haider-naqvi-rahi
7053,Syed Nazeer Hasan Sakha Dehlavi,https://www.rekhta.org/poets/syed-nazeer-hasan-sakha-dehlavi,Hyderabad,syed-nazeer-hasan-sakha-dehlavi
7054,Syed Niyaz Ali Niyaz,https://www.rekhta.org/poets/syed-niyaz-ali-niyaz,,syed-niyaz-ali-niyaz
7055,Syed Parvez,https://www.rekhta.org/poets/syed-parvez,,syed-parvez
7056,Syed Qadir Muhiuddin Mahir,https://www.rekhta.org/poets/syed-qadir-muhiuddin-mahir,,syed-qadir-muhiuddin-mahir
7057,Syed Qais Raza,https://www.rekhta.org/poets/syed-qais-raza,Dera Ismail khan,syed-qais-raza
7058,Syed Qamar Haider Qamar,https://www.rekhta.org/poets/syed-qamar-haider-qamar,,syed-qamar-haider-qamar
7059,Syed Qamruddin Qamar,https://www.rekhta.org/poets/syed-qamruddin-qamar,Karnataka,syed-qamruddin-qamar
7060,Syed ra.anaa Ayub,https://www.rekhta.org/poets/syed-raanaa-ayub,,syed-raanaa-ayub
7061,syed raza,https://www.rekhta.org/poets/syed-raza,Budgam,syed-raza
7062,Syed Rushaid Ali Jaffery,https://www.rekhta.org/poets/syed-rushaid-ali-jaffery,Muzaffarpur,syed-rushaid-ali-jaffery
7063,Syed Saba Wasti,https://www.rekhta.org/poets/syed-saba-wasti,Texas,syed-saba-wasti
7064,Syed Sadaqat Hussain,https://www.rekhta.org/poets/syed-sadaqat-hussain,Karachi,syed-sadaqat-hussain
7065,Syed Saddam Gilani Murad,https://www.rekhta.org/poets/syed-saddam-gilani-murad,kashmir,syed-saddam-gilani-murad
7066,Syed Sadiq Ali Haseen,https://www.rekhta.org/poets/syed-sadiq-ali-haseen,,syed-sadiq-ali-haseen
7067,Syed sadiq husain,https://www.rekhta.org/poets/syed-sadiq-husain,Lahore,syed-sadiq-husain
7068,Syed Safdar,https://www.rekhta.org/poets/syed-safdar,,syed-safdar
7069,Syed Safi Hasan,https://www.rekhta.org/poets/syed-safi-hasan,,syed-safi-hasan
7070,Syed Sagheer Safi,https://www.rekhta.org/poets/syed-sagheer-safi,,syed-sagheer-safi
7071,Syed Sajid,https://www.rekhta.org/poets/syed-sajid,,syed-sajid
7072,Syed Sajjad,https://www.rekhta.org/poets/syed-sajjad,,syed-sajjad
7073,Syed Salman Gilani,https://www.rekhta.org/poets/syed-salman-gilani,Lahore,syed-salman-gilani
7074,Syed Sarosh Asif,https://www.rekhta.org/poets/syed-sarosh-asif,Abu Dhabi,syed-sarosh-asif
7075,Syed Shafaq Shah Chishti,https://www.rekhta.org/poets/syed-shafaq-shah-chishti,,syed-shafaq-shah-chishti
7076,Syed Shah Burhanuddin Janam,https://www.rekhta.org/poets/syed-shah-burhanuddin-janam,,syed-shah-burhanuddin-janam
7077,Syed Shah Noorullah Noor Kadapwi,https://www.rekhta.org/poets/syed-shah-noorullah-noor-kadapwi,,syed-shah-noorullah-noor-kadapwi
7078,Syed Shahid Husain Ishqi,https://www.rekhta.org/poets/syed-shahid-husain-ishqi,,syed-shahid-husain-ishqi
7079,Syed Shakeel Desnavi,https://www.rekhta.org/poets/syed-shakeel-desnavi,Odisha,syed-shakeel-desnavi
7080,Syed Shameem rajaz,https://www.rekhta.org/poets/syed-shameem-rajaz,USA,syed-shameem-rajaz
7081,Syed Shiban Qadri,https://www.rekhta.org/poets/syed-shiban-qadri,Amroha,syed-shiban-qadri
7082,Syed Sibte Hasan,https://www.rekhta.org/poets/syed-sibte-hasan,Pakistan,syed-sibte-hasan
7083,Syed Siddiq Hasan,https://www.rekhta.org/poets/syed-siddiq-hasan,,syed-siddiq-hasan
7084,Syed Sulaiman Nadvi,https://www.rekhta.org/poets/syed-sulaiman-nadvi,Azamgarh,syed-sulaiman-nadvi
7085,Syed Suleman Gilani,https://www.rekhta.org/poets/syed-suleman-gilani,Pakistan,syed-suleman-gilani
7086,Syed Tabish Zaidi,https://www.rekhta.org/poets/syed-tabish-zaidi,Dubai,syed-tabish-zaidi
7087,Syed Tahir,https://www.rekhta.org/poets/syed-tahir,,syed-tahir
7088,Syed Tahir Husain Tahir,https://www.rekhta.org/poets/syed-tahir-husain-tahir,,syed-tahir-husain-tahir
7089,Syed Tahseen Gilani,https://www.rekhta.org/poets/syed-tahseen-gilani,Pakistan,syed-tahseen-gilani
7090,Syed Tajammul Husain Khan,https://www.rekhta.org/poets/syed-tajammul-husain-khan,,syed-tajammul-husain-khan
7091,Syed Tamjeed Haider Tamjeed,https://www.rekhta.org/poets/syed-tamjeed-haider-tamjeed,,syed-tamjeed-haider-tamjeed
7092,Syed Tanvir Raza Abidi,https://www.rekhta.org/poets/syed-tanvir-raza-abidi,Thane,syed-tanvir-raza-abidi
7093,Syed Taslim Haider Qamar,https://www.rekhta.org/poets/syed-taslim-haider-qamar,,syed-taslim-haider-qamar
7094,Syed Tayyab Wasti,https://www.rekhta.org/poets/syed-tayyab-wasti,Jamshedpur,syed-tayyab-wasti
7095,Syed Wahidudeen Salim,https://www.rekhta.org/poets/syed-wahidudeen-salim,Hyderabad,syed-wahidudeen-salim
7096,Syed Wajid Ali Farrukh Banarsi,https://www.rekhta.org/poets/syed-wajid-ali-farrukh-banarsi,,syed-wajid-ali-farrukh-banarsi
7097,Syed Waqar,https://www.rekhta.org/poets/syed-waqar,,syed-waqar
7098,Syed Waseem Naqvi,https://www.rekhta.org/poets/syed-waseem-naqvi,Bareilly,syed-waseem-naqvi
7099,Syed Wasi Haidar,https://www.rekhta.org/poets/syed-wasi-haidar,,syed-wasi-haidar
7100,Syed Wasif Hasan,https://www.rekhta.org/poets/syed-wasif-hasan,Delhi,syed-wasif-hasan
7101,Syed Yasir Gilani,https://www.rekhta.org/poets/syed-yasir-gilani,Dubai,syed-yasir-gilani
7102,Syed Yunus,https://www.rekhta.org/poets/syed-yunus,,syed-yunus
7103,Syed Yunus Ejaz,https://www.rekhta.org/poets/syed-yunus-ejaz,,syed-yunus-ejaz
7104,Syed Yusuf Ali Khan Nazim,https://www.rekhta.org/poets/syed-yusuf-ali-khan-nazim,Rampur,syed-yusuf-ali-khan-nazim
7105,Syed Zafar Kashipurii,https://www.rekhta.org/poets/syed-zafar-kashipurii,,syed-zafar-kashipurii
7106,Syed Zaheer Ahmad Zaidi,https://www.rekhta.org/poets/syed-zaheer-ahmad-zaidi,Nagina,syed-zaheer-ahmad-zaidi
7107,Syed Zaheeruddin Madni,https://www.rekhta.org/poets/syed-zaheeruddin-madni,,syed-zaheeruddin-madni
7108,Syed Zahiruddin Zaheer,https://www.rekhta.org/poets/syed-zahiruddin-zaheer,,syed-zahiruddin-zaheer
7109,Syed Zameer Hasan,https://www.rekhta.org/poets/syed-zameer-hasan,Delhi,syed-zameer-hasan
7110,Syed Zameer Jafri,https://www.rekhta.org/poets/syed-zameer-jafri,Islamabad,syed-zameer-jafri
7111,Syed Zamin Abbas Kazmi,https://www.rekhta.org/poets/syed-zamin-abbas-kazmi,Sahiwal,syed-zamin-abbas-kazmi
7112,Syed Zia Alvi,https://www.rekhta.org/poets/syed-zia-alvi,,syed-zia-alvi
7113,Syed Zia Husain,https://www.rekhta.org/poets/syed-zia-husain,Lahore,syed-zia-husain
7114,Syed Ziyauddin Naeem,https://www.rekhta.org/poets/syed-ziyauddin-naeem,Bahawalpur,syed-ziyauddin-naeem
7115,Syeda Akhtar,https://www.rekhta.org/poets/syeda-akhtar,,syeda-akhtar
7116,Syeda Farah Shah,https://www.rekhta.org/poets/syeda-farah-shah,Sargodha,syeda-farah-shah
7117,Syeda Farhat,https://www.rekhta.org/poets/syeda-farhat,Aligarh,syeda-farhat
7118,Syeda Fatima Rizvi,https://www.rekhta.org/poets/syeda-fatima-rizvi,,syeda-fatima-rizvi
7119,Syeda Filza Taskeen,https://www.rekhta.org/poets/syeda-filza-taskeen,Gulbarga,syeda-filza-taskeen
7120,Syeda Kauzar Munawar Sharqpuri,https://www.rekhta.org/poets/syeda-kauzar-munawar-sharqpuri,England,syeda-kauzar-munawar-sharqpuri
7121,Syeda Nafis Bano shama,https://www.rekhta.org/poets/syeda-nafis-bano-shama,Delhi,syeda-nafis-bano-shama
7122,Syeda Sadaf Akbar,https://www.rekhta.org/poets/syeda-sadaf-akbar,,syeda-sadaf-akbar
7123,Syeda Shan-e-Meraj,https://www.rekhta.org/poets/syeda-shan-e-meraj,Shahjahanpur,syeda-shan-e-meraj
7124,Syeda Ziya Khalida,https://www.rekhta.org/poets/syeda-ziya-khalida,,syeda-ziya-khalida
7125,Syedd Afra Bukhari,https://www.rekhta.org/poets/syedd-afra-bukhari,,syedd-afra-bukhari
7126,T N Raaz,https://www.rekhta.org/poets/t-n-raaz,Panchkula,t-n-raaz
7127,Taashshuq Lakhnavi,https://www.rekhta.org/poets/taashshuq-lakhnavi,,taashshuq-lakhnavi
7128,Tab Aslam,https://www.rekhta.org/poets/tab-aslam,,tab-aslam
7129,Tabai Golkandavi,https://www.rekhta.org/authors/tabai-golkandavi,,tabai-golkandavi
7130,Taban Abdul Hai,https://www.rekhta.org/poets/taban-abdul-hai,Delhi,taban-abdul-hai
7131,Tabassum Anwar,https://www.rekhta.org/poets/tabassum-anwar,,tabassum-anwar
7132,Tabassum Azmi,https://www.rekhta.org/poets/tabassum-azmi,Azamgarh,tabassum-azmi
7133,Tabassum Fatma,https://www.rekhta.org/authors/tabassum-fatma,Delhi,tabassum-fatma
7134,Tabassum Kashmiri,https://www.rekhta.org/poets/tabassum-kashmiri,Lahore,tabassum-kashmiri
7135,Tabassum Naz,https://www.rekhta.org/authors/tabassum-naz,,tabassum-naz
7136,Tabassum Rizvi,https://www.rekhta.org/poets/tabassum-rizvi,,tabassum-rizvi
7137,Tabassum Siddiqui,https://www.rekhta.org/poets/tabassum-siddiqui,,tabassum-siddiqui
7138,Tabassum Zia,https://www.rekhta.org/poets/tabassum-zia,Islamabad,tabassum-zia
7139,Tabeeb Arvi,https://www.rekhta.org/authors/tabeeb-arvi,,tabeeb-arvi
7140,Tabinda Masood,https://www.rekhta.org/poets/tabinda-masood,England,tabinda-masood
7141,Tabinda Sahar Abidi,https://www.rekhta.org/poets/tabinda-sahar-abidi,,tabinda-sahar-abidi
7142,Tabish Dehlvi,https://www.rekhta.org/poets/tabish-dehlvi,Karachi,tabish-dehlvi
7143,Tabish Dharam Koti,https://www.rekhta.org/authors/tabish-dharam-koti,,tabish-dharam-koti
7144,Tabish Hamdoon Usmani,https://www.rekhta.org/poets/tabish-hamdoon-usmani,,tabish-hamdoon-usmani
7145,Tabish Kamal,https://www.rekhta.org/poets/tabish-kamal,,tabish-kamal
7146,Tabish Kanpuri,https://www.rekhta.org/poets/tabish-kanpuri,,tabish-kanpuri
7147,Tabish Lakhnavi,https://www.rekhta.org/poets/tabish-lakhnavi,,tabish-lakhnavi
7148,Tabish Mehdi,https://www.rekhta.org/poets/tabish-mehdi,Delhi,tabish-mehdi
7149,Tabish Raihan,https://www.rekhta.org/poets/tabish-raihan,,tabish-raihan
7150,Tabish Siddiqui,https://www.rekhta.org/poets/tabish-siddiqui,,tabish-siddiqui
7151,Tafazzul Husain Khan Kaukab Dehlavi,https://www.rekhta.org/poets/tafazzul-husain-khan-kaukab-dehlavi,,tafazzul-husain-khan-kaukab-dehlavi
7152,Tafseer Husain,https://www.rekhta.org/poets/tafseer-husain,Delhi,tafseer-husain
7153,Tafzeel Ahmad,https://www.rekhta.org/poets/tafzeel-ahmad,Motihari,tafzeel-ahmad
7154,Tahavvur Ali Zaidi,https://www.rekhta.org/authors/tahavvur-ali-zaidi,,tahavvur-ali-zaidi
7155,Tahir Abbas,https://www.rekhta.org/poets/tahir-abbas,Pakistan,tahir-abbas
7156,Tahir Adeem,https://www.rekhta.org/poets/tahir-adeem,Germany,tahir-adeem
7157,Tahir Akhtar Maiman,https://www.rekhta.org/authors/tahir-akhtar-maiman,,tahir-akhtar-maiman
7158,Tahir Azeem,https://www.rekhta.org/poets/tahir-azeem,Bahrain,tahir-azeem
7159,Tahir Baloch,https://www.rekhta.org/poets/tahir-baloch,Rawalpindi,tahir-baloch
7160,Tahir Faraz,https://www.rekhta.org/poets/tahir-faraz,Rampur,tahir-faraz
7161,Tahir Hanfi,https://www.rekhta.org/poets/tahir-hanfi,Islamabad,tahir-hanfi
7162,Tahir Naqvi,https://www.rekhta.org/authors/tahir-naqvi,,tahir-naqvi
7163,Tahir Saood Kiratpuri,https://www.rekhta.org/poets/tahir-saood-kiratpuri,Kiratpur,tahir-saood-kiratpuri
7164,Tahir Shaheer,https://www.rekhta.org/poets/tahir-shaheer,Lahore,tahir-shaheer
7165,Tahir Tilhari,https://www.rekhta.org/poets/tahir-tilhari,Shahjahanpur,tahir-tilhari
7166,Tahir Tonsvi,https://www.rekhta.org/poets/tahir-tonsvi,Multan,tahir-tonsvi
7167,Tahira Iqbal,https://www.rekhta.org/authors/tahira-iqbal,,tahira-iqbal
7168,Tahira Jabeen,https://www.rekhta.org/poets/tahira-jabeen,,tahira-jabeen
7169,Tahira Jabeen Tara,https://www.rekhta.org/poets/tahira-jabeen-tara,Lahore,tahira-jabeen-tara
7170,Tahira Sultana Makhfi,https://www.rekhta.org/poets/tahira-sultana-makhfi,,tahira-sultana-makhfi
7171,Tahniyatunnisa Begam Tahniyat,https://www.rekhta.org/authors/tahniyatunnisa-begam-tahniyat,,tahniyatunnisa-begam-tahniyat
7172,Tahreem Amanullah Bukhari,https://www.rekhta.org/poets/tahreem-amanullah-bukhari,Pakistan,tahreem-amanullah-bukhari
7173,tahseen dehlvi,https://www.rekhta.org/poets/tahseen-dehlvi,Delhi,tahseen-dehlvi
7174,Tahseen Firaqi,https://www.rekhta.org/authors/tahseen-firaqi,Lahore,tahseen-firaqi
7175,Tahzeeb Abrar,https://www.rekhta.org/poets/tahzeeb-abrar,Bijnor,tahzeeb-abrar
7176,Tahzeeb Hafi,https://www.rekhta.org/poets/tahzeeb-hafi,Taunsa Sharif,tahzeeb-hafi
7177,Taimoor Shahid,https://www.rekhta.org/poets/taimoor-shahid,New York,taimoor-shahid
7178,Taimur Hasan,https://www.rekhta.org/poets/taimur-hasan,Punjab,taimur-hasan
7179,Taish Marharvi,https://www.rekhta.org/poets/taish-marharvi,,taish-marharvi
7180,Taj Adil,https://www.rekhta.org/poets/taj-adil,,taj-adil
7181,Taj Ahmad Taj,https://www.rekhta.org/poets/taj-ahmad-taj,,taj-ahmad-taj
7182,Taj Bhopali,https://www.rekhta.org/poets/taj-bhopali,Bhopal,taj-bhopali
7183,Taj Mahjoor,https://www.rekhta.org/poets/taj-mahjoor,,taj-mahjoor
7184,Taj Payami,https://www.rekhta.org/poets/taj-payami,Bhojpur,taj-payami
7185,Taj Saeed,https://www.rekhta.org/poets/taj-saeed,Peshawar,taj-saeed
7186,Tajammul Hussain Akhtar,https://www.rekhta.org/poets/tajammul-hussain-akhtar,,tajammul-hussain-akhtar
7187,Tajdar Adil,https://www.rekhta.org/poets/tajdar-adil,Pakistan,tajdar-adil
7188,Tajuddin Mohammad,https://www.rekhta.org/poets/tajuddin-mohammad,Delhi,tajuddin-mohammad
7189,Tajuddin Taj,https://www.rekhta.org/poets/tajuddin-taj-1,Sagar,tajuddin-taj-1
7190,Tajunnisa Taj,https://www.rekhta.org/poets/tajunnisa-taj,,tajunnisa-taj
7191,Tajwar Najibabadi,https://www.rekhta.org/poets/tajwar-najibabadi,Lahore,tajwar-najibabadi
7192,Tajwar Sultana,https://www.rekhta.org/poets/tajwar-sultana,Allahabad,tajwar-sultana
7193,Tajwer Shakeel,https://www.rekhta.org/poets/tajwer-shakeel,,tajwer-shakeel
7194,Takashi Shivashnkar Pillai,https://www.rekhta.org/poets/takashi-shivashnkar-pillai,,takashi-shivashnkar-pillai
7195,Takhallus Bhopali,https://www.rekhta.org/poets/takhallus-bhopali,Bhopal,takhallus-bhopali
7196,Takht Singh,https://www.rekhta.org/poets/takht-singh,,takht-singh
7197,Takmiil Rizvi Lakhnavi,https://www.rekhta.org/poets/takmiil-rizvi-lakhnavi,Lucknow,takmiil-rizvi-lakhnavi
7198,Talat Farooq,https://www.rekhta.org/poets/talat-farooq,,talat-farooq
7199,Talat Irfani,https://www.rekhta.org/poets/talat-irfani,,talat-irfani
